evnt_start_time_x,mtng_date,mtng_venue_location,evnt_number,mtng_name,sport_name,Racecourse,Meeting Date,ramp_id,evnt_start_time_y,country,commission,uk_commission,ie_commission,bf_uk_volume,bf_ie_volume,pp_uk_volume,pp_ie_volume,volume,_merge
,,,6,,Horse Racing,HOBART HARNESS,2022-06-26,9467516,2022-06-26 10:23:00,Australia,115.0562,87.4794,27.5768,81.0308,52.3392,297.4501,33.7664,464.5865,right_only
,,,2,,Horse Racing,CAULFIELD,2022-06-25,9469842,2022-06-25 03:25:00,Australia,223.4955,184.9437,38.5518,17.8786,0.0,198.7434,70.2444,286.8664,right_only
,,,3,,Horse Racing,TAMWORTH HARNESS,2022-06-30,9488346,2022-06-30 05:15:00,Australia,64.3093,24.7032,39.6061,2.1167,0.0,14.5158,6.1674,22.7999,right_only
,,,6,,Horse Racing,WANGARATTA,2022-06-16,9442734,2022-06-16 06:30:00,Australia,141.2698,62.1416,79.1282,47.375,9.7914,62.6314,77.0639,196.8617,right_only
,,,3,,Horse Racing,MARBURG HARNESS,2022-06-26,9471712,2022-06-26 03:23:00,Australia,7.3729,7.3729,0.0,12.01,0.0,92.8378,19.9433,124.7911,right_only
,,,3,,Horse Racing,MARYBOROUGH HARNESS,2022-06-03,9394558,2022-06-03 03:11:00,Australia,23.1814,22.1077,1.0737,0.9067,0.214,18.913,0.6826,20.7163,right_only
,,,5,,Horse Racing,STAWELL (HARNESS),2022-06-27,9473858,2022-06-27 06:13:00,Australia,8.6312,4.9257,3.7055,68.2885,0.0,0.0,0.0,68.2885,right_only
,,,5,,Horse Racing,MILDURA HARNESS,2022-06-03,9395135,2022-06-03 10:03:00,Australia,23.6866,20.4037,3.2829,18.8066,0.0,89.8743,16.843,125.5239,right_only
,,,11,,Horse Racing,ASCOT PARK (HARNESS),2022-06-06,9392184,2022-06-06 05:15:00,New Zealand,3.5216,3.3416,0.18,105.281,0.0,43.8825,19.7098,168.8733,right_only
,,,9,,Horse Racing,KILMORE HARNESS,2022-06-21,9449407,2022-06-21 12:00:00,Australia,65.818,53.7049,12.1131,138.4642,0.1975,263.0453,7.4224,409.1294,right_only
,,,4,,Horse Racing,MOUNT GAMBIER,2022-06-19,9449125,2022-06-19 06:05:00,Australia,80.7717,71.8886,8.8831,12.6533,0.0,18.8607,0.322,31.836,right_only
,,,6,,Horse Racing,BALLARAT,2022-06-14,9429642,2022-06-14 06:30:00,Australia,96.3587,95.3577,1.001,83.0416,5.1756,60.4256,15.445,164.0878,right_only
,,,4,,Horse Racing,REDCLIFFE HARNESS,2022-06-17,9444228,2022-06-17 10:20:00,Australia,30.3979,29.8791,0.5188,19.33,4.9965,65.0383,33.2293,122.5941,right_only
,,,9,,Horse Racing,MELTON HARNESS,2022-06-11,9418699,2022-06-11 12:02:00,Australia,51.6552,43.4391,8.2161,59.8501,0.0,44.8617,20.1531,124.8649,right_only
,,,3,,Horse Racing,ARARAT HARNESS,2022-06-08,9405208,2022-06-08 04:13:00,Australia,54.7551,52.5751,2.18,41.6033,0.6845,51.125,22.3538,115.7666,right_only
,,,10,,Horse Racing,KILMORE HARNESS,2022-06-02,9391436,2022-06-02 12:28:00,Australia,85.1021,72.7252,12.3769,69.5144,0.0,264.8694,12.8038,347.1876,right_only
,,,7,,Horse Racing,SWAN HILL,2022-06-11,9425919,2022-06-11 06:36:00,Australia,116.4421,113.411,3.0311,6.14,0.0,15.6615,6.4204,28.2219,right_only
,,,5,,Horse Racing,MARBURG HARNESS,2022-06-02,9392786,2022-06-02 04:52:00,Australia,61.7536,61.4888,0.2648,0.6021,0.0,349.0079,61.5772,411.1872,right_only
,,,4,,Horse Racing,MORPHETTVILLE,2022-06-11,9422349,2022-06-11 04:47:00,Australia,79.4232,72.7301,6.6931,19.2413,0.0,123.2651,53.667,196.1734,right_only
,,,6,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-03,9395577,2022-06-03 12:51:00,Australia,50.7462,45.4328,5.3134,5.0328,2.1397,66.9091,10.5699,84.6515,right_only
,,,3,,Horse Racing,FLEMINGTON,2022-06-04,9397833,2022-06-04 04:00:00,Australia,259.5273,256.7224,2.8049,134.5753,4.2915,186.6265,108.2255,433.7188,right_only
,,,3,,Horse Racing,BUNBURY HARNESS,2022-06-29,9488339,2022-06-29 05:28:00,Australia,33.1207,31.1118,2.0089,28.9383,0.0518,67.1008,6.321,102.4119,right_only
,,,8,,Horse Racing,TAMWORTH HARNESS,2022-06-02,9392348,2022-06-02 08:14:00,Australia,27.5647,25.2634,2.3013,15.3495,0.0,42.3257,13.8432,71.5184,right_only
,,,4,,Horse Racing,ALBION PARK HARNESS,2022-06-21,9450466,2022-06-21 05:47:00,Australia,38.012,35.2937,2.7183,12.278,0.0,23.6557,6.8111,42.7448,right_only
,,,1,,Horse Racing,ADDINGTON (HARNESS),2022-06-12,9422355,2022-06-12 01:18:00,New Zealand,2.3266,2.3096,0.017,3.8333,5.1252,41.7076,23.4393,74.1054,right_only
,,,4,,Horse Racing,CHARLTON HARNESS,2022-06-20,9449357,2022-06-20 03:52:00,Australia,21.1821,16.9085,4.2736,68.5534,3.5799,86.5064,70.0069,228.6466,right_only
,,,4,,Horse Racing,ALEXANDRA PARK (HARNESS),2022-06-30,9488102,2022-06-30 08:39:00,New Zealand,7.7487,7.7487,0.0,28.8381,2.3574,93.3269,8.96,133.4824,right_only
,,,4,,Horse Racing,CASTERTON,2022-06-12,9426115,2022-06-12 04:10:00,Australia,71.1397,67.681,3.4587,19.5017,0.0,124.4464,86.7955,230.7436,right_only
,,,7,,Horse Racing,PORT AUGUSTA,2022-06-12,9426063,2022-06-12 07:40:00,Australia,78.7862,76.2575,2.5287,47.8473,0.8428,115.0227,3.8495,167.5623,right_only
,,,5,,Horse Racing,PENRITH HARNESS,2022-06-16,9444043,2022-06-16 11:15:00,Australia,34.0874,28.4506,5.6368,33.4896,6.4256,64.9757,15.3213,120.2122,right_only
,,,10,,Horse Racing,ADDINGTON (HARNESS),2022-06-12,9422406,2022-06-12 05:36:00,New Zealand,0.8798,0.8798,0.0,0.295,0.0,1.8333,5.1848,7.3131,right_only
,,,1,,Greyhound Racing,WARRAGUL,2022-05-31,9383467,2022-05-31 09:42:00,Australia,39.6658,35.0409,4.6249,22.9326,0.0,270.6336,34.3571,327.9233,right_only
,,,7,,Horse Racing,SHEPPARTON HARNESS,2022-06-12,9422556,2022-06-12 11:10:00,Australia,37.4496,36.4176,1.032,15.2041,1.7084,194.1358,24.2411,235.2894,right_only
,,,8,,Horse Racing,SHEPPARTON HARNESS,2022-06-07,9401811,2022-06-07 11:32:00,Australia,53.4075,52.6305,0.777,2.5508,0.0,46.2996,3.8176,52.668,right_only
,,,9,,Horse Racing,REDCLIFFE HARNESS,2022-06-17,9444233,2022-06-17 12:45:00,Australia,30.3781,22.9626,7.4155,0.0976,0.0,13.0391,0.1784,13.3151,right_only
,,,4,,Horse Racing,COWRA (HARNESS),2022-06-19,9447106,2022-06-19 04:41:00,Australia,27.3971,27.0713,0.3258,17.6006,0.0,0.0,0.0,17.6006,right_only
,,,1,,Horse Racing,MOE,2022-06-23,9465602,2022-06-23 03:30:00,Australia,48.152,40.6497,7.5023,2.0483,0.0,20.7605,89.0869,111.8957,right_only
,,,4,,Horse Racing,WAGGA HARNESS,2022-06-14,9431342,2022-06-14 10:40:00,Australia,71.3802,60.2794,11.1008,76.8825,15.9579,73.1825,15.6372,181.6601,right_only
,,,7,,Horse Racing,SHEPPARTON HARNESS,2022-06-16,9431370,2022-06-16 11:00:00,Australia,38.0093,34.7231,3.2862,181.5032,3.8083,229.8584,31.9565,447.1264,right_only
,,,2,,Horse Racing,NEWCASTLE HARNESS,2022-06-24,9467473,2022-06-24 08:45:00,Australia,93.3964,89.3532,4.0432,323.5802,0.0,130.433,21.9296,475.9428,right_only
,,,9,,Horse Racing,BUNBURY HARNESS,2022-06-22,9464174,2022-06-22 07:40:00,Australia,34.2578,22.3044,11.9534,32.9569,0.0,386.8303,13.3338,433.121,right_only
,,,1,,Horse Racing,MILDURA HARNESS,2022-06-10,9418668,2022-06-10 03:03:00,Australia,25.7107,23.3638,2.3469,70.8438,0.5434,138.9393,18.5972,228.9237,right_only
,,,6,,Horse Racing,MORPHETTVILLE,2022-06-25,9469811,2022-06-25 05:57:00,Australia,39.9029,39.8436,0.0593,9.2214,11.6713,63.7614,26.7486,111.4027,right_only
,,,3,,Horse Racing,GLOBE DERBY HARNESS,2022-06-18,9446039,2022-06-18 11:29:00,Australia,32.5101,30.4502,2.0599,35.6117,0.0,38.0916,10.7624,84.4657,right_only
,,,4,,Horse Racing,MENANGLE HARNESS,2022-05-31,9380587,2022-05-31 05:22:00,Australia,66.9471,66.2593,0.6878,123.0917,0.0,108.6674,8.9172,240.6763,right_only
,,,4,,Horse Racing,ASCOT PARK (HARNESS),2022-06-18,9440840,2022-06-18 01:45:00,New Zealand,2.0146,2.0146,0.0,3.6375,0.0,21.1317,10.5204,35.2896,right_only
,,,11,,Horse Racing,BENDIGO HARNESS,2022-06-05,9398034,2022-06-05 12:43:00,Australia,39.9531,34.366,5.5871,8.8499,3.8748,95.3117,12.9871,121.0235,right_only
,,,2,,Horse Racing,GAWLER,2022-06-22,9462333,2022-06-22 04:15:00,Australia,84.6261,57.489,27.1371,24.062,0.0,72.5501,20.9167,117.5288,right_only
,,,7,,Horse Racing,BATHURST HARNESS,2022-06-01,9392337,2022-06-01 11:17:00,Australia,85.3382,81.8549,3.4833,72.8544,2.8406,165.9335,31.0502,272.6787,right_only
,,,5,,Horse Racing,KILMORE HARNESS,2022-06-30,9486922,2022-06-30 10:00:00,Australia,40.3153,32.4137,7.9016,24.5758,0.0,120.543,23.1474,168.2662,right_only
,,,8,,Horse Racing,YARRA VALLEY HARNESS,2022-06-06,9401803,2022-06-06 07:25:00,Australia,29.8549,28.8566,0.9983,139.4097,0.0,69.9382,14.0808,223.4287,right_only
,,,9,,Horse Racing,PAKENHAM,2022-06-07,9405205,2022-06-07 07:36:00,Australia,126.8345,105.2887,21.5458,79.5731,0.0,592.2921,25.2902,697.1554,right_only
,,,2,,Horse Racing,WAGGA HARNESS,2022-06-03,9395721,2022-06-03 04:03:00,Australia,34.1326,32.9516,1.181,3.8854,0.0,85.7825,14.6334,104.3013,right_only
,,,9,,Horse Racing,BENDIGO,2022-06-30,9490184,2022-06-30 07:30:00,Australia,126.1734,107.2787,18.8947,29.6645,5.7358,85.2047,10.8681,131.4731,right_only
,,,3,,Horse Racing,MENANGLE HARNESS,2022-05-31,9380586,2022-05-31 04:42:00,Australia,55.0816,52.5661,2.5155,15.2508,0.0,23.2442,4.9461,43.4411,right_only
,,,3,,Horse Racing,ADDINGTON (HARNESS),2022-06-24,9465678,2022-06-24 06:01:00,New Zealand,4.2506,2.9381,1.3125,12.5358,0.0,102.8683,35.3348,150.7389,right_only
,,,5,,Horse Racing,REDCLIFFE HARNESS,2022-06-25,9464189,2022-06-25 09:42:00,Australia,5.1912,5.0712,0.12,32.2976,6.02,90.1992,5.0335,133.5503,right_only
,,,1,,Horse Racing,STAWELL (HARNESS),2022-06-27,9473782,2022-06-27 03:47:00,Australia,34.2966,30.9774,3.3192,16.7217,0.1435,0.0,0.0,16.8652,right_only
,,,2,,Horse Racing,MOE,2022-06-05,9401764,2022-06-05 03:00:00,Australia,98.7943,78.8159,19.9784,115.025,0.6379,234.9719,15.8514,366.4862,right_only
,,,2,,Horse Racing,KILMORE HARNESS,2022-06-02,9391427,2022-06-02 08:34:00,Australia,59.5426,58.6639,0.8787,36.0783,1.2805,415.5477,22.0773,474.9838,right_only
,,,7,,Horse Racing,NORTHAM HARNESS,2022-06-11,9424180,2022-06-11 13:40:00,Australia,77.9319,60.0273,17.9046,33.0472,0.0,37.5351,0.7458,71.3281,right_only
,,,7,,Horse Racing,REDCLIFFE HARNESS,2022-06-23,9464181,2022-06-23 07:17:00,Australia,57.3516,47.0304,10.3212,14.3878,0.0,47.8794,5.493,67.7602,right_only
,,,5,,Horse Racing,REDCLIFFE HARNESS,2022-06-22,9454151,2022-06-22 09:49:00,Australia,36.0117,32.9462,3.0655,49.2517,0.0,169.5652,25.1383,243.9552,right_only
,,,6,,Horse Racing,SANDOWN,2022-06-01,9391304,2022-06-01 05:45:00,Australia,79.0009,47.6878,31.3131,62.6759,27.1625,63.4754,5.5776,158.8914,right_only
,,,10,,Horse Racing,ASHBURTON (HARNESS),2022-06-05,9395400,2022-06-05 05:18:00,New Zealand,0.8199,0.8199,0.0,0.0,0.0,131.97,0.5751,132.5451,right_only
,,,2,,Horse Racing,REDCLIFFE HARNESS,2022-06-17,9444226,2022-06-17 09:22:00,Australia,42.3517,40.749,1.6027,17.3359,17.1307,68.2608,17.3278,120.0552,right_only
,,,1,,Horse Racing,NEWCASTLE HARNESS,2022-06-24,9467472,2022-06-24 08:17:00,Australia,54.8931,45.2721,9.621,62.2852,11.59,277.3646,12.6414,363.8812,right_only
,,,5,,Horse Racing,NORTHAM HARNESS,2022-06-11,9424178,2022-06-11 12:42:00,Australia,76.4329,51.798,24.6349,36.3119,3.3086,23.9591,7.1366,70.7162,right_only
,,,3,,Horse Racing,ADDINGTON (HARNESS),2022-06-09,9420206,2022-06-09 06:49:00,New Zealand,15.8986,13.0739,2.8247,32.6487,4.268,124.5366,10.2735,171.7268,right_only
,,,3,,Horse Racing,DONALD,2022-06-26,9473730,2022-06-26 04:05:00,Australia,57.9027,55.3661,2.5366,0.0083,0.0,0.4368,20.0987,20.5438,right_only
,,,1,,Horse Racing,BALLARAT,2022-06-20,9452654,2022-06-20 04:00:00,Australia,87.619,60.4295,27.1895,16.4494,2.8639,73.0074,35.8784,128.1991,right_only
,,,6,,Greyhound Racing,ADDINGTON,2022-05-31,9382514,2022-05-31 02:37:00,New Zealand,12.8511,12.3063,0.5448,0.0,58.5256,99.079,43.2559,200.8605,right_only
,,,8,,Horse Racing,MORNINGTON,2022-06-13,9429627,2022-06-13 07:30:00,Australia,392.5886,391.6169,0.9717,16.4667,32.6248,80.1415,11.7164,140.9494,right_only
,,,8,,Horse Racing,LAUNCESTON HARNESS,2022-06-19,9443886,2022-06-19 11:40:00,Australia,46.0438,44.9464,1.0974,44.5682,0.0,87.0583,19.6382,151.2647,right_only
,,,1,,Horse Racing,CAMBRIDGE SYNTHETIC,2022-06-15,9433351,2022-06-14 23:55:00,New Zealand,14.2187,9.8698,4.3489,302.5411,0.0,779.9137,273.9321,1356.3869,right_only
,,,3,,Horse Racing,ASCOT PARK (HARNESS),2022-06-18,9440839,2022-06-18 01:20:00,New Zealand,6.3001,6.1881,0.112,132.37,0.0,80.752,35.3129,248.4349,right_only
,,,5,,Horse Racing,PAKENHAM,2022-06-03,9397751,2022-06-03 06:00:00,Australia,119.1157,109.1602,9.9555,123.4183,0.0,112.1949,34.1165,269.7297,right_only
,,,7,,Horse Racing,MARYBOROUGH HARNESS,2022-06-03,9394562,2022-06-03 05:37:00,Australia,33.7305,30.7281,3.0024,34.7038,0.0,338.0134,102.127,474.8442,right_only
,,,1,,Horse Racing,PAKENHAM,2022-06-21,9452724,2022-06-21 03:25:00,Australia,130.8059,122.1904,8.6155,40.3713,171.7475,278.0177,187.6359,677.7724,right_only
,,,8,,Greyhound Racing,ADDINGTON,2022-05-31,9382516,2022-05-31 03:12:00,New Zealand,4.7251,4.1974,0.5277,7.8464,127.6922,335.5949,24.1806,495.3141,right_only
,,,7,,Horse Racing,LAUNCESTON HARNESS,2022-06-10,9426084,2022-06-10 13:09:00,Australia,19.7469,14.8061,4.9408,0.5367,0.0,58.8133,0.3775,59.7275,right_only
,,,5,,Horse Racing,BATHURST HARNESS,2022-06-08,9406775,2022-06-08 09:16:00,Australia,42.7744,38.6686,4.1058,3.1812,0.0144,193.9394,17.9281,215.0631,right_only
,,,4,,Horse Racing,ALBURY (HARNESS),2022-06-10,9420309,2022-06-10 07:33:00,Australia,78.0342,77.6436,0.3906,3.368,0.0,28.4068,1.0524,32.8272,right_only
,,,7,,Horse Racing,REDCLIFFE HARNESS,2022-06-16,9441356,2022-06-16 07:15:00,Australia,44.2991,32.0767,12.2224,38.2041,0.0,23.8299,10.8852,72.9192,right_only
,,,2,,Horse Racing,SHEPPARTON HARNESS,2022-06-28,9473863,2022-06-28 08:19:00,Australia,48.2598,42.8828,5.377,21.6343,2.5643,136.9345,22.994,184.1271,right_only
,,,8,,Horse Racing,COWRA (HARNESS),2022-06-12,9423938,2022-06-12 06:45:00,Australia,24.3485,23.5886,0.7599,0.3138,0.0,0.0,0.0,0.3138,right_only
,,,6,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-10,9420563,2022-06-10 12:55:00,Australia,54.8488,41.9848,12.864,2.3929,0.0,25.8417,1.9522,30.1868,right_only
,,,1,,Horse Racing,MURRAY BRIDGE,2022-06-13,9426002,2022-06-13 03:40:00,Australia,66.5558,53.9314,12.6244,115.3196,5.0889,127.9683,126.6581,375.0349,right_only
,,,2,,Horse Racing,SWAN HILL,2022-06-11,9425914,2022-06-11 03:41:00,Australia,80.1097,65.469,14.6407,2.0,0.1965,54.5887,24.5672,81.3524,right_only
,,,5,,Horse Racing,ECHUCA (HARNESS),2022-05-31,9379499,2022-05-31 10:31:00,Australia,43.0744,41.3306,1.7438,16.5868,0.0,105.3148,9.7057,131.6073,right_only
,,,7,,Horse Racing,DONALD,2022-06-18,9449188,2022-06-18 06:40:00,Australia,65.4367,58.1302,7.3065,3.9558,0.0,20.0297,0.8588,24.8443,right_only
,,,3,,Horse Racing,GLOUCESTER PARK HARNESS,2022-05-31,9380805,2022-05-31 11:29:00,Australia,76.0371,71.8691,4.168,280.1393,0.0,108.7272,44.3812,433.2477,right_only
,,,7,,Horse Racing,KILMORE HARNESS,2022-06-02,9391433,2022-06-02 11:00:00,Australia,35.3007,29.8809,5.4198,1389.2576,3.6281,254.13,26.8298,1673.8455,right_only
,,,6,,Horse Racing,SHEPPARTON HARNESS,2022-06-12,9422555,2022-06-12 10:37:00,Australia,32.7755,27.8397,4.9358,26.7234,2.033,143.4057,23.9144,196.0765,right_only
,,,1,,Horse Racing,YARRA VALLEY HARNESS,2022-06-06,9401702,2022-06-06 03:09:00,Australia,25.9423,21.4943,4.448,32.356,68.4405,227.6721,84.0462,412.5148,right_only
,,,3,,Horse Racing,NEWCASTLE HARNESS,2022-06-10,9420130,2022-06-10 09:13:00,Australia,55.4546,39.5515,15.9031,75.5734,0.0,57.2924,2.8973,135.7631,right_only
,,,5,,Horse Racing,ALBION PARK HARNESS,2022-06-03,9395566,2022-06-03 10:44:00,Australia,78.6738,77.2629,1.4109,48.3433,35.0907,156.8347,11.9575,252.2262,right_only
,,,8,,Greyhound Racing,IPSWICH,2022-05-31,9385756,2022-05-31 08:25:00,Australia,50.799,48.8468,1.9522,114.7676,0.0,310.7866,9.2251,434.7793,right_only
,,,1,,Horse Racing,MOUNT GAMBIER,2022-06-19,9449090,2022-06-19 04:07:00,Australia,26.6866,20.2827,6.4039,2.1606,42.9332,113.4784,14.4604,173.0326,right_only
,,,6,,Horse Racing,BATHURST HARNESS,2022-06-15,9431362,2022-06-15 10:40:00,Australia,20.4764,18.0114,2.465,41.5441,0.0,66.2292,11.8098,119.5831,right_only
,,,8,,Horse Racing,MARYBOROUGH HARNESS,2022-06-03,9394563,2022-06-03 06:15:00,Australia,26.5814,23.2651,3.3163,2.7426,0.0,63.4169,6.0195,72.179,right_only
,,,1,,Horse Racing,SANDOWN,2022-06-29,9486805,2022-06-29 03:25:00,Australia,76.4072,70.6471,5.7601,8.725,0.0,388.4143,22.8206,419.9599,right_only
,,,3,,Horse Racing,REDCLIFFE HARNESS,2022-06-12,9423947,2022-06-12 08:53:00,Australia,41.0386,35.5448,5.4938,30.2113,8.9925,146.6675,9.6514,195.5227,right_only
,,,7,,Horse Racing,ADDINGTON (HARNESS),2022-06-02,9392297,2022-06-02 08:21:00,New Zealand,11.3134,10.8968,0.4166,33.4692,0.0,326.2465,5.5438,365.2595,right_only
,,,8,,Horse Racing,ALBION PARK HARNESS,2022-06-10,9420319,2022-06-10 12:21:00,Australia,,,,46.655,0.0,16.6416,8.6605,71.9571,right_only
,,,6,,Horse Racing,PINJARRA HARNESS,2022-06-06,9403417,2022-06-06 08:37:00,Australia,59.9329,53.1312,6.8017,77.3834,0.0,209.2853,50.4833,337.152,right_only
,,,8,,Horse Racing,TAMWORTH HARNESS,2022-06-30,9488353,2022-06-30 08:10:00,Australia,169.1708,112.5304,56.6404,210.956,0.222,128.1329,61.5035,400.8144,right_only
,,,1,,Horse Racing,WANGARATTA,2022-06-16,9442703,2022-06-16 04:00:00,Australia,105.4923,74.4611,31.0312,7.5243,3.427,33.4011,38.2985,82.6509,right_only
,,,2,,Horse Racing,ADDINGTON (HARNESS),2022-06-17,9442787,2022-06-17 06:35:00,New Zealand,4.7691,4.7341,0.035,4.4733,0.0,31.9103,2.4532,38.8368,right_only
,,,6,,Horse Racing,PORT AUGUSTA,2022-06-12,9426062,2022-06-12 07:05:00,Australia,86.707,82.9928,3.7142,4.6566,0.0,111.4966,0.2426,116.3958,right_only
,,,3,,Horse Racing,BUNBURY HARNESS,2022-06-14,9429263,2022-06-14 05:12:00,Australia,20.4032,19.5048,0.8984,0.3304,0.3537,75.8807,2.043,78.6078,right_only
,,,5,,Horse Racing,HAMILTON,2022-05-31,9382722,2022-05-31 04:50:00,Australia,162.095,123.3524,38.7426,30.7291,0.0,187.4459,115.4646,333.6396,right_only
,,,2,,Horse Racing,GLOBE DERBY HARNESS,2022-06-11,9423818,2022-06-11 10:55:00,Australia,61.3722,43.3747,17.9975,19.34,1.4238,44.451,3.746,68.9608,right_only
,,,3,,Horse Racing,ADDINGTON (HARNESS),2022-06-02,9392187,2022-06-02 06:34:00,New Zealand,2.786,2.5983,0.1877,0.0325,0.4268,236.8037,14.3965,251.6595,right_only
,,,3,,Horse Racing,SANDOWN,2022-06-29,9486807,2022-06-29 04:35:00,Australia,256.8393,242.4318,14.4075,8.3583,1.6612,82.7554,3.303,96.0779,right_only
,,,1,,Horse Racing,FLEMINGTON,2022-06-04,9397831,2022-06-04 02:50:00,Australia,299.6636,286.5516,13.112,101.7093,4.2914,272.4666,120.7787,499.246,right_only
,,,4,,Horse Racing,BALLARAT,2022-06-14,9429640,2022-06-14 05:30:00,Australia,68.369,64.6789,3.6901,161.3506,0.0,197.3186,28.4785,387.1477,right_only
,,,8,,Horse Racing,REDCLIFFE HARNESS,2022-06-30,9488556,2022-06-30 07:50:00,Australia,61.15,60.1692,0.9808,5.5399,4.3018,127.5864,19.1708,156.5989,right_only
,,,8,,Horse Racing,KILMORE HARNESS,2022-06-09,9415922,2022-06-09 11:30:00,Australia,60.0051,49.0791,10.926,58.7156,0.8536,154.1762,108.1935,321.9389,right_only
,,,7,,Horse Racing,GLOBE DERBY HARNESS,2022-06-11,9423929,2022-06-11 13:24:00,Australia,19.2132,18.8889,0.3243,22.4083,0.0,39.6494,10.3827,72.4404,right_only
,,,9,,Horse Racing,WAGGA HARNESS,2022-06-21,9454148,2022-06-21 12:10:00,Australia,52.0254,40.9569,11.0685,7.9586,0.1431,27.9241,1.1342,37.16,right_only
,,,4,,Horse Racing,FLEMINGTON,2022-06-18,9445728,2022-06-18 04:35:00,Australia,165.163,112.9924,52.1706,18.8251,19.9171,20.2775,4.2077,63.2274,right_only
,,,2,,Horse Racing,GLOBE DERBY HARNESS,2022-06-20,9450482,2022-06-20 04:33:00,Australia,39.2482,39.2396,0.0086,17.2688,0.0,12.3628,1.5036,31.1352,right_only
,,,1,,Horse Racing,MELTON HARNESS,2022-06-11,9418691,2022-06-11 08:07:00,Australia,44.2629,42.4184,1.8445,47.1696,1.307,145.1027,18.1343,211.7136,right_only
,,,10,,Horse Racing,ADDINGTON (HARNESS),2022-06-24,9465696,2022-06-24 09:17:00,New Zealand,10.4629,10.1981,0.2648,18.4984,0.0,107.7776,10.8152,137.0912,right_only
,,,3,,Horse Racing,SWAN HILL,2022-06-10,9422199,2022-06-10 04:25:00,Australia,82.2524,64.0812,18.1712,7.9446,0.0,146.8431,42.8765,197.6642,right_only
,,,12,,Greyhound Racing,IPSWICH,2022-05-31,9385765,2022-05-31 09:39:00,Australia,92.5482,63.0794,29.4688,38.7032,0.0,273.395,35.4114,347.5096,right_only
,,,2,,Horse Racing,ALBION PARK HARNESS,2022-06-14,9427578,2022-06-14 05:17:00,Australia,20.061,19.2222,0.8388,10.5,0.0,106.3078,2.5016,119.3094,right_only
,,,1,,Horse Racing,WAGGA HARNESS,2022-06-03,9395592,2022-06-03 03:27:00,Australia,51.8267,48.5498,3.2769,23.6934,0.0,28.6039,17.5598,69.8571,right_only
,,,2,,Horse Racing,REDCLIFFE HARNESS,2022-06-15,9431116,2022-06-15 08:22:00,Australia,36.9871,32.3474,4.6397,12.4049,0.0,34.324,3.8136,50.5425,right_only
,,,2,,Horse Racing,HAWKESBURY,2022-05-31,9386109,2022-05-31 03:35:00,Australia,91.96,87.3293,4.6307,41.9244,5.1077,775.0135,63.5582,885.6038,right_only
,,,5,,Horse Racing,WAGGA HARNESS,2022-06-14,9431343,2022-06-14 11:10:00,Australia,32.7928,30.1921,2.6007,5.4849,0.0,275.4324,6.2176,287.1349,right_only
,,,7,,Horse Racing,MENANGLE HARNESS,2022-06-18,9444053,2022-06-18 11:22:00,Australia,16.774,15.4172,1.3568,28.6235,0.0,23.1641,19.4694,71.257,right_only
,,,4,,Horse Racing,KILMORE HARNESS,2022-06-09,9415917,2022-06-09 09:29:00,Australia,87.0031,71.6841,15.319,10.6173,0.0,55.5683,32.0777,98.2633,right_only
,,,12,,Greyhound Racing,GEELONG,2022-05-31,9382650,2022-05-31 09:25:00,Australia,30.4511,25.5118,4.9393,8.4894,0.0,29.4622,2.2701,40.2217,right_only
,,,5,,Horse Racing,GEELONG HARNESS,2022-06-01,9382659,2022-06-01 10:30:00,Australia,78.3088,75.6229,2.6859,55.2325,0.4261,230.8786,25.2993,311.8365,right_only
,,,11,,Horse Racing,ADDINGTON (HARNESS),2022-06-24,9465697,2022-06-24 09:45:00,New Zealand,4.377,4.377,0.0,5.3293,1.2878,152.4996,22.8088,181.9255,right_only
,,,8,,Horse Racing,ALBION PARK HARNESS,2022-06-04,9392800,2022-06-04 11:41:00,Australia,111.3064,94.8941,16.4123,41.9373,0.0,82.9936,25.002,149.9329,right_only
,,,4,,Horse Racing,ADDINGTON (HARNESS),2022-06-09,9420207,2022-06-09 07:17:00,New Zealand,13.8736,13.223,0.6506,16.2293,9.3727,91.1105,10.0086,126.7211,right_only
,,,4,,Horse Racing,MENANGLE HARNESS,2022-06-14,9427568,2022-06-14 06:16:00,Australia,42.4159,40.3285,2.0874,6.02,0.0,18.2975,6.128,30.4455,right_only
,,,2,,Horse Racing,PORT AUGUSTA,2022-06-26,9473659,2022-06-26 03:50:00,Australia,65.3373,44.0645,21.2728,297.0037,0.0,51.4843,10.2462,358.7342,right_only
,,,8,,Horse Racing,REDCLIFFE HARNESS,2022-06-23,9464182,2022-06-23 07:49:00,Australia,49.3496,43.0769,6.2727,40.2078,0.0,87.961,21.606,149.7748,right_only
,,,1,,Horse Racing,CANBERRA (HARNESS),2022-06-13,9427594,2022-06-13 09:15:00,Australia,67.4387,65.1898,2.2489,18.6494,0.0,444.6029,109.2742,572.5265,right_only
,,,3,,Horse Racing,BENDIGO,2022-06-30,9490131,2022-06-30 04:30:00,Australia,75.2314,68.8444,6.387,18.9353,2.4004,108.4409,16.7559,146.5325,right_only
,,,9,,Horse Racing,ALEXANDRA PARK (HARNESS),2022-06-16,9440848,2022-06-16 10:07:00,New Zealand,8.0618,5.9332,2.1286,18.2909,0.8568,120.2829,3.4099,142.8405,right_only
